file,average_score,average_time,solution,nodes,edges
Instances/Set_32_234/p1.3.j.txt,30.0,2.513988971710205,"[[(0, 0), (3, 3), (1, 1), (0, 0)], [(0, 0), (3, 1), (1, 3), (0, 0)]]",17,136
Instances/Set_102_234/p7.4.m.txt,30.0,20.973122596740723,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.3.m.txt,120.0,2.7233874797821045,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.4.k.txt,120.0,2.730711340904236,"[[(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (0, 7)], [(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_32_234/p1.4.k.txt,30.0,2.5031728744506836,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (2, 3), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_66_234/p5.4.d.txt,50.0,1.1291682720184326,"[[(0, 0), (3, 1), (1, 1), (0, 0)], [(0, 0), (3, 3), (1, 3), (0, 0)]]",17,136
Instances/Set_66_234/p5.3.y.txt,50.0,1.1521915197372437,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (1, 1), (1, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_66_234/p5.4.j.txt,50.0,1.1142151355743408,"[[(0, 1), (1, 0), (2, 1), (1, 2), (0, 5), (0, 7)], [(0, 1), (0, 3), (1, 4), (2, 5), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_66_234/p5.4.e.txt,50.0,1.105004072189331,"[[(0, 1), (1, 2), (2, 3), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (3, 4), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_102_234/p7.2.i.txt,30.0,21.310778498649597,"[[(4, 7), (5, 8), (3, 9), (4, 8), (5, 6), (6, 5), (5, 5)], [(4, 7), (6, 7), (8, 9), (7, 8), (5, 5)]]",21,210
Instances/Set_66_234/p5.3.i.txt,50.0,1.1187001466751099,"[[(4, 7), (3, 9), (4, 8), (6, 7), (6, 5), (5, 5)], [(4, 7), (5, 8), (8, 9), (7, 8), (5, 6), (5, 5)]]",21,210
Instances/Set_21_234/p2.2.b.txt,125.0,1.7318620681762695,"[[(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (0, 5), (0, 7)]]",32,496
Instances/Set_21_234/p2.4.j.txt,125.0,1.7675358057022095,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (1, 4), (1, 6), (0, 7)]]",32,496
Instances/Set_102_234/p7.4.n.txt,30.0,21.19486916065216,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (3, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.4.d.txt,120.0,2.7605406045913696,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (3, 1), (1, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.2.o.txt,120.0,2.702741861343384,"[[(4, 7), (3, 9), (4, 8), (5, 8), (6, 5), (5, 5)], [(4, 7), (8, 9), (7, 8), (6, 7), (5, 6), (5, 5)]]",21,210
Instances/Set_33_234/p3.4.q.txt,120.0,2.663382411003113,"[[(4, 7), (7, 8), (8, 9), (5, 5)], [(4, 7), (3, 9), (4, 8), (5, 8), (6, 7), (5, 6), (6, 5), (5, 5)]]",21,210
Instances/Set_33_234/p3.2.c.txt,120.0,2.7231199741363525,"[[(0, 0), (3, 1), (0, 0)], [(0, 0), (1, 3), (3, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_64_234/p6.3.g.txt,168.0,3.4151967763900757,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (3, 1), (3, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_32_234/p1.3.p.txt,30.0,2.5399855375289917,"[[(0, 1), (1, 0), (2, 1), (1, 2), (0, 3), (0, 5), (0, 7)], [(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_32_234/p1.2.e.txt,30.0,2.5333869457244873,"[[(0, 1), (1, 2), (1, 4), (2, 5), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (0, 5), (0, 7)]]",32,496
Instances/Set_33_234/p3.3.q.txt,120.0,2.7380319833755493,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.2.q.txt,30.0,21.175973176956177,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_66_234/p5.3.z.txt,50.0,1.1313529014587402,"[[(0, 1), (1, 2), (2, 3), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (3, 4), (2, 5), (0, 7)]]",32,496
Instances/Set_64_234/p6.3.b.txt,165.0,3.7402843236923218,"[[(0, 1), (1, 2), (2, 3), (2, 5), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (3, 4), (1, 6), (0, 7)]]",32,496
Instances/Set_64_234/p6.2.k.txt,165.0,3.329229235649109,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (3, 1), (1, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_66_234/p5.3.q.txt,50.0,1.1181814670562744,"[[(0, 0), (1, 3), (1, 1), (0, 0)], [(0, 0), (3, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_32_234/p1.4.c.txt,30.0,2.456911563873291,"[[(0, 0), (3, 3), (1, 1), (0, 0)], [(0, 0), (1, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_102_234/p7.2.s.txt,30.0,20.951156854629517,"[[(0, 0), (1, 3), (1, 1), (0, 0)], [(0, 0), (3, 1), (3, 3), (0, 0)]]",17,136
Instances/Set_21_234/p2.4.f.txt,125.0,1.8105108737945557,"[[(0, 1), (2, 1), (3, 2), (3, 4), (0, 7)], [(0, 1), (1, 2), (2, 3), (2, 5), (3, 6), (2, 7), (0, 7)]]",32,496
